message,clean_text,intent_label
"THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx",that s alrite girl  u know gail is neva wrong take care sweet and don t worry c u l8tr hun love yaxxx,1
"Theoretically yeah, he could be able to come",theoretically yeah  he could be able to come,0
"Alright we're hooked up, where you guys at",alright we re hooked up  where you guys at,0
"not that I know of, most people up here are still out of town",not that i know of  most people up here are still out of town,0
No let me do the math. Your not good at it.,no let me do the math  your not good at it,0
Oh ok wait 4 me there... My lect havent finish,oh ok wait 4 me there  my lect havent finish,0
Yeah my usual guy's out of town but there're definitely people around I know,yeah my usual guy s out of town but there re definitely people around i know,0
I am joining today formally.Pls keep praying.will talk later.,i am joining today formally pls keep praying will talk later,0
"Happy or sad , one thing about past is- ""Its no more"" GOOD MORNING :-):-).",happy or sad   one thing about past is   its no more  good morning,0
No. Did you multimedia message them or e-mail?,no  did you multimedia message them or e mail,0
Okie but i scared u say i fat... Then u dun wan me already...,okie but i scared u say i fat  then u dun wan me already,0
did u get that message,did u get that message,0
"Sorry sir, i will call you tomorrow.  senthil.hsbc",sorry sir  i will call you tomorrow   senthil hsbc,0
What you need. You have a person to give na.,what you need  you have a person to give na,0
She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up,she left it very vague  she just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place  but checking online now and all places around usc are   lt gt   and up,0
Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,hi juan  im coming home on fri hey  of course i expect a welcome party and lots of presents  ill phone u when i get back  loads of love nicky x x x x x x x x x,0
Can you plz tell me the ans. BSLVYL sent via fullonsms.com,can you plz tell me the ans  bslvyl sent via fullonsms com,1
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",short but cute   be a good person  but dont try to prove it   gud noon,0
"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight",gumby s has a special where a   lt gt    cheese pizza is  2 so i know what we re doin tonight,0
A link to your picture has been sent. You can also use http://alto18.co.uk/wave/wave.asp?o=44345,a link to your picture has been sent  you can also use,2
Like a personal sized or what,like a personal sized or what,0
"Same, I'm at my great aunts anniversary party in tarpon springs",same  i m at my great aunts anniversary party in tarpon springs,0
Cab is available.they pick up and drop at door steps.,cab is available they pick up and drop at door steps,0
ok....take care.umma to you too...,ok take care umma to you too,0
Unlimited texts. Limited minutes.,unlimited texts  limited minutes,0
"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8",double mins   1000 txts on orange tariffs  latest motorola  sonyericsson   nokia with bluetooth free  call mobileupd8 on 08000839402 or call2optout hf8,2
No problem. We will be spending a lot of quality time together...,no problem  we will be spending a lot of quality time together,0
URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893. ACL03530150PM,urgent this is our 2nd attempt to contact u  your  900 prize from yesterday is still awaiting collection  to claim call now 09061702893  acl03530150pm,2
Have you heard from this week?,have you heard from this week,0
Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm,dear dave this is your final notice to collect your 4  tenerife holiday or  5000 cash award  call 09061743806 from landline  tcs sae box326 cw25wx 150ppm,0
Yes. Last  practice,yes  last  practice,0
tells u 2 call 09066358152 to claim £5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,tells u 2 call 09066358152 to claim  5000 prize  u have 2 enter all ur mobile   personal details   the prompts  careful,2
No. Thank you. You've been wonderful,no  thank you  you ve been wonderful,0
Otherwise had part time job na-tuition..,otherwise had part time job na tuition,0
Ü mean it's confirmed... I tot they juz say oni... Ok then... ,mean it s confirmed  i tot they juz say oni  ok then,0
That depends. How would you like to be treated? :),that depends  how would you like to be treated,0
"Right on brah, see you later",right on brah  see you later,0
Waiting in e car 4 my mum lor. U leh? Reach home already?,waiting in e car 4 my mum lor  u leh  reach home already,0
Your 2004 account for 07XXXXXXXXX shows 786 unredeemed points. To claim call 08719181259 Identifier code: XXXXX Expires 26.03.05,your 2004 account for 07xxxxxxxxx shows 786 unredeemed points  to claim call 08719181259 identifier code  xxxxx expires 26 03 05,2
Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow,do you want a new video handset  750 anytime any network mins  half price line rental  camcorder  reply or call 08000930705 for delivery tomorrow,0
Went fast asleep dear.take care.,went fast asleep dear take care,0
No that just means you have a fat head,no that just means you have a fat head,0
Sounds like a plan! Cardiff is still here and still cold! I'm sitting on the radiator!,sounds like a plan  cardiff is still here and still cold  i m sitting on the radiator,0
Serious? What like proper tongued her,serious  what like proper tongued her,0
She.s good. She was wondering if you wont say hi but she.s smiling now. So how are you coping with the long distance,she s good  she was wondering if you wont say hi but she s smiling now  so how are you coping with the long distance,0
How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,how i noe  she s in da car now  later then c lar  i m wearing shorts,0
You have an important customer service announcement. Call FREEPHONE 0800 542 0825 now!,you have an important customer service announcement  call freephone 0800 542 0825 now,2
Yeah whatever lol,yeah whatever lol,0
Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy,today is accept day u accept me as  brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy,0
Ard 530 lor. I ok then message ü lor.,ard 530 lor  i ok then message   lor,0
Ok. C u then.,ok  c u then,0
Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...,eh ur laptop got no stock lei  he say mon muz come again to take a look c got a not,0
No need to ke qi... Ü too bored izzit y suddenly thk of this...,no need to ke qi    too bored izzit y suddenly thk of this,0
I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!,i wish  i don t think its gonna snow that much  but it will be more than those flurries we usually get that melt before they hit the ground  eek  we haven t had snow since  lt gt  before i was even born,0
FREE>Ringtone! Reply REAL or POLY eg REAL1 1. PushButton 2. DontCha 3. BabyGoodbye 4. GoldDigger 5. WeBeBurnin 1st tone FREE and 6 more when u join for £3/wk,free ringtone  reply real or poly eg real1 1  pushbutton 2  dontcha 3  babygoodbye 4  golddigger 5  webeburnin 1st tone free and 6 more when u join for  3 wk,0
"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here..""",do 1 thing  change that sentence into   because i want 2 concentrate in my educational career im leaving here,0
"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?",oh really  perform  write a paper  go to a movie and be home by midnight  huh,0
Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,okay lor  will they still let us go a not ah  coz they will not know until later  we drop our cards into the box right,0
How? Izzit still raining?,how  izzit still raining,0
As if i wasn't having enough trouble sleeping.,as if i wasn t having enough trouble sleeping,0
I havent add ü yet right.. ,i havent add   yet right,0
Lol ... I really need to remember to eat when I'm drinking but I do appreciate you keeping me company that night babe *smiles*,lol   i really need to remember to eat when i m drinking but i do appreciate you keeping me company that night babe  smiles,0
Babe ? I lost you ... Will you try rebooting ?,babe   i lost you   will you try rebooting,0
Yes. Nigh you cant aha.,yes  nigh you cant aha,0
I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. ,i thk   gotta go home by urself  cos i ll b going out shopping 4 my frens present,0
Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,nooooooo i m gonna be bored to death all day  cable and internet outage,0
Sos! Any amount i can get pls.,sos  any amount i can get pls,0
"Playin space poker, u?",playin space poker  u,0
How come guoyang go n tell her? Then u told her?,how come guoyang go n tell her  then u told her,0
You need to get up. Now.,you need to get up  now,0
They r giving a second chance to rahul dengra.,they r giving a second chance to rahul dengra,0
